Value; Square root
13.980000;3.738984
13.990000;3.740321
14.000000;3.741657
14.010000;3.742993
14.020000;3.744329
14.030000;3.745664
14.040000;3.746999
14.050000;3.748333
14.060000;3.749667
14.070000;3.751000
14.080000;3.752333
14.090000;3.753665
14.100000;3.754997
14.110000;3.756328
14.120000;3.757659
14.130000;3.758989
14.140000;3.760319
14.150000;3.761649
14.160000;3.762978
14.170000;3.764306
14.180000;3.765634
14.190000;3.766962
14.200000;3.768289
14.210000;3.769615
14.220000;3.770942
14.230000;3.772267
14.240000;3.773592
14.250000;3.774917
14.260000;3.776242
14.270000;3.777565
14.280000;3.778889
14.290000;3.780212
14.300000;3.781534
14.310000;3.782856
14.320000;3.784178
14.330000;3.785499
14.340000;3.786819
14.350000;3.788139
14.360000;3.789459
14.370000;3.790778
14.380000;3.792097
14.390000;3.793415
14.400000;3.794733
14.410000;3.796051
14.420000;3.797368
14.430000;3.798684
14.440000;3.800000
14.450000;3.801316
14.460000;3.802631
14.470000;3.803945
14.480000;3.805260
14.490000;3.806573
14.500000;3.807887
14.510000;3.809199
14.520000;3.810512
14.530000;3.811824
14.540000;3.813135
14.550000;3.814446
14.560000;3.815757
14.570000;3.817067
14.580000;3.818377
14.590000;3.819686
14.600000;3.820995
14.610000;3.822303
14.620000;3.823611
14.630000;3.824918
14.640000;3.826225
14.650000;3.827532
14.660000;3.828838
14.670000;3.830144
14.680000;3.831449
14.690000;3.832754
14.700000;3.834058
14.710000;3.835362
14.720000;3.836665
14.730000;3.837968
14.740000;3.839271
14.750000;3.840573
14.760000;3.841875
14.770000;3.843176
14.780000;3.844477
14.790000;3.845777
14.800000;3.847077
14.810000;3.848376
14.820000;3.849675
14.830000;3.850974
14.840000;3.852272
14.850000;3.853570
14.860000;3.854867
14.870000;3.856164
14.880000;3.857460
14.890000;3.858756
14.900000;3.860052
14.910000;3.861347
14.920000;3.862642
14.930000;3.863936
14.940000;3.865230
14.950000;3.866523
14.960000;3.867816
14.970000;3.869108
14.980000;3.870400
14.990000;3.871692
15.000000;3.872983
15.010000;3.874274
15.020000;3.875564
15.030000;3.876854
15.040000;3.878144
15.050000;3.879433
15.060000;3.880722
15.070000;3.882010
15.080000;3.883298
15.090000;3.884585
15.100000;3.885872
15.110000;3.887158
15.120000;3.888444
15.130000;3.889730
15.140000;3.891015
15.150000;3.892300
15.160000;3.893584
15.170000;3.894868
15.180000;3.896152
15.190000;3.897435
15.200000;3.898718
15.210000;3.900000
15.220000;3.901282
15.230000;3.902563
15.240000;3.903844
15.250000;3.905125
15.260000;3.906405
15.270000;3.907685
15.280000;3.908964
15.290000;3.910243
15.300000;3.911521
15.310000;3.912800
15.320000;3.914077
15.330000;3.915354
15.340000;3.916631
15.350000;3.917908
15.360000;3.919184
15.370000;3.920459
15.380000;3.921734
15.390000;3.923009
15.400000;3.924283
15.410000;3.925557
15.420000;3.926831
15.430000;3.928104
15.440000;3.929377
15.450000;3.930649
15.460000;3.931921
15.470000;3.933192
15.480000;3.934463
15.490000;3.935734
15.500000;3.937004
15.510000;3.938274
15.520000;3.939543
15.530000;3.940812
15.540000;3.942081
15.550000;3.943349
15.560000;3.944617
15.570000;3.945884
15.580000;3.947151
15.590000;3.948417
15.600000;3.949684
15.610000;3.950949
15.620000;3.952215
15.630000;3.953479
15.640000;3.954744
15.650000;3.956008
15.660000;3.957272
15.670000;3.958535
15.680000;3.959798
15.690000;3.961060
15.700000;3.962323
15.710000;3.963584
15.720000;3.964846
15.730000;3.966106
15.740000;3.967367
15.750000;3.968627
15.760000;3.969887
15.770000;3.971146
15.780000;3.972405
15.790000;3.973663
15.800000;3.974921
15.810000;3.976179
15.820000;3.977436
15.830000;3.978693
15.840000;3.979950
15.850000;3.981206
15.860000;3.982462
15.870000;3.983717
15.880000;3.984972
15.890000;3.986226
15.900000;3.987480
15.910000;3.988734
15.920000;3.989987
15.930000;3.991240
15.940000;3.992493
15.950000;3.993745
15.960000;3.994997
15.970000;3.996248
15.980000;3.997499
15.990000;3.998750
16.000000;4.000000
16.010000;4.001250
16.020000;4.002499
16.030000;4.003748
16.040000;4.004997
16.050000;4.006245
16.060000;4.007493
16.070000;4.008740
16.080000;4.009988
16.090000;4.011234
16.100000;4.012481
16.110000;4.013726
16.120000;4.014972
16.130000;4.016217
16.140000;4.017462
16.150000;4.018706
16.160000;4.019950
16.170000;4.021194
16.180000;4.022437
16.190000;4.023680
16.200000;4.024922
16.210000;4.026164
16.220000;4.027406
16.230000;4.028647
16.240000;4.029888
16.250000;4.031129
16.260000;4.032369
16.270000;4.033609
16.280000;4.034848
16.290000;4.036087
16.300000;4.037326
16.310000;4.038564
16.320000;4.039802
16.330000;4.041039
16.340000;4.042277
16.350000;4.043513
16.360000;4.044750
16.370000;4.045986
16.380000;4.047221
16.390000;4.048456
16.400000;4.049691
16.410000;4.050926
16.420000;4.052160
16.430000;4.053394
16.440000;4.054627
16.450000;4.055860
16.460000;4.057093
16.470000;4.058325
16.480000;4.059557
16.490000;4.060788
16.500000;4.062019
16.510000;4.063250
16.520000;4.064480
16.530000;4.065710
16.540000;4.066940
16.550000;4.068169
16.560000;4.069398
16.570000;4.070626
16.580000;4.071855
16.590000;4.073082
16.600000;4.074310
16.610000;4.075537
16.620000;4.076763
16.630000;4.077990
16.640000;4.079216
16.650000;4.080441
16.660000;4.081666
16.670000;4.082891
16.680000;4.084116
16.690000;4.085340
16.700000;4.086563
16.710000;4.087787
16.720000;4.089010
16.730000;4.090232
16.740000;4.091455
16.750000;4.092676
16.760000;4.093898
16.770000;4.095119
16.780000;4.096340
16.790000;4.097560
16.800000;4.098780
16.810000;4.100000
16.820000;4.101219
16.830000;4.102438
16.840000;4.103657
16.850000;4.104875
16.860000;4.106093
16.870000;4.107311
16.880000;4.108528
16.890000;4.109745
16.900000;4.110961
16.910000;4.112177
16.920000;4.113393
16.930000;4.114608
16.940000;4.115823
16.950000;4.117038
16.960000;4.118252
16.970000;4.119466
16.980000;4.120680
16.990000;4.121893
17.000000;4.123106
17.010000;4.124318
17.020000;4.125530
17.030000;4.126742
17.040000;4.127953
17.050000;4.129165
17.060000;4.130375
17.070000;4.131586
17.080000;4.132796
17.090000;4.134005
17.100000;4.135215
17.110000;4.136424
17.120000;4.137632
17.130000;4.138840
17.140000;4.140048
17.150000;4.141256
17.160000;4.142463
17.170000;4.143670
17.180000;4.144876
17.190000;4.146082
17.200000;4.147288
17.210000;4.148494
17.220000;4.149699
17.230000;4.150904
17.240000;4.152108
17.250000;4.153312
17.260000;4.154516
17.270000;4.155719
17.280000;4.156922
17.290000;4.158125
17.300000;4.159327
17.310000;4.160529
17.320000;4.161730
17.330000;4.162932
17.340000;4.164133
17.350000;4.165333
17.360000;4.166533
17.370000;4.167733
17.380000;4.168933
17.390000;4.170132
17.400000;4.171331
17.410000;4.172529
17.420000;4.173727
17.430000;4.174925
17.440000;4.176123
17.450000;4.177320
17.460000;4.178516
17.470000;4.179713
17.480000;4.180909
17.490000;4.182105
17.500000;4.183300
17.510000;4.184495
17.520000;4.185690
17.530000;4.186884
17.540000;4.188078
17.550000;4.189272
17.560000;4.190465
17.570000;4.191658
17.580000;4.192851
17.590000;4.194043
17.600000;4.195235
17.610000;4.196427
17.620000;4.197618
17.630000;4.198809
17.640000;4.200000
17.650000;4.201190
17.660000;4.202380
17.670000;4.203570
17.680000;4.204759
17.690000;4.205948
17.700000;4.207137
17.710000;4.208325
17.720000;4.209513
17.730000;4.210701
17.740000;4.211888
17.750000;4.213075
17.760000;4.214262
17.770000;4.215448
17.780000;4.216634
17.790000;4.217819
17.800000;4.219005
17.810000;4.220190
17.820000;4.221374
17.830000;4.222558
17.840000;4.223742
17.850000;4.224926
17.860000;4.226109
17.870000;4.227292
17.880000;4.228475
17.890000;4.229657
17.900000;4.230839
17.910000;4.232021
17.920000;4.233202
17.930000;4.234383
17.940000;4.235564
17.950000;4.236744
17.960000;4.237924
17.970000;4.239104
17.980000;4.240283
17.990000;4.241462
18.000000;4.242641
18.010000;4.243819
18.020000;4.244997
18.030000;4.246175
18.040000;4.247352
18.050000;4.248529
18.060000;4.249706
18.070000;4.250882
18.080000;4.252058
18.090000;4.253234
18.100000;4.254409
18.110000;4.255585
18.120000;4.256759
18.130000;4.257934
18.140000;4.259108
18.150000;4.260282
18.160000;4.261455
18.170000;4.262628
18.180000;4.263801
18.190000;4.264974
18.200000;4.266146
18.210000;4.267318
18.220000;4.268489
18.230000;4.269660
18.240000;4.270831
18.250000;4.272002
18.260000;4.273172
18.270000;4.274342
18.280000;4.275512
18.290000;4.276681
18.300000;4.277850
18.310000;4.279019
18.320000;4.280187
18.330000;4.281355
18.340000;4.282523
18.350000;4.283690
18.360000;4.284857
18.370000;4.286024
18.380000;4.287190
18.390000;4.288356
18.400000;4.289522
18.410000;4.290688
18.420000;4.291853
18.430000;4.293018
18.440000;4.294182
18.450000;4.295346
18.460000;4.296510
18.470000;4.297674
18.480000;4.298837
18.490000;4.300000
18.500000;4.301163
18.510000;4.302325
18.520000;4.303487
18.530000;4.304649
18.540000;4.305810
18.550000;4.306971
18.560000;4.308132
18.570000;4.309292
18.580000;4.310452
18.590000;4.311612
18.600000;4.312772
18.610000;4.313931
18.620000;4.315090
18.630000;4.316248
18.640000;4.317407
18.650000;4.318565
18.660000;4.319722
18.670000;4.320880
18.680000;4.322037
18.690000;4.323193
18.700000;4.324350
18.710000;4.325506
18.720000;4.326662
18.730000;4.327817
18.740000;4.328972
18.750000;4.330127
18.760000;4.331282
18.770000;4.332436
18.780000;4.333590
18.790000;4.334743
18.800000;4.335897
18.810000;4.337050
18.820000;4.338202
18.830000;4.339355
18.840000;4.340507
18.850000;4.341659
18.860000;4.342810
18.870000;4.343961
18.880000;4.345112
18.890000;4.346263
18.900000;4.347413
18.910000;4.348563
18.920000;4.349713
18.930000;4.350862
18.940000;4.352011
18.950000;4.353160
18.960000;4.354308
18.970000;4.355456
18.980000;4.356604
18.990000;4.357752
19.000000;4.358899
19.010000;4.360046
19.020000;4.361192
19.030000;4.362339
19.040000;4.363485
19.050000;4.364631
19.060000;4.365776
19.070000;4.366921
19.080000;4.368066
19.090000;4.369210
19.100000;4.370355
19.110000;4.371499
19.120000;4.372642
19.130000;4.373786
19.140000;4.374929
19.150000;4.376071
19.160000;4.377214
19.170000;4.378356
19.180000;4.379498
19.190000;4.380639
19.200000;4.381780
19.210000;4.382921
19.220000;4.384062
19.230000;4.385202
19.240000;4.386342
19.250000;4.387482
19.260000;4.388622
19.270000;4.389761
19.280000;4.390900
19.290000;4.392038
19.300000;4.393177
19.310000;4.394315
19.320000;4.395452
19.330000;4.396590
19.340000;4.397727
19.350000;4.398863
19.360000;4.400000
19.370000;4.401136
19.380000;4.402272
19.390000;4.403408
19.400000;4.404543
19.410000;4.405678
19.420000;4.406813
19.430000;4.407947
19.440000;4.409082
19.450000;4.410215
19.460000;4.411349
19.470000;4.412482
19.480000;4.413615
19.490000;4.414748
19.500000;4.415880
19.510000;4.417013
19.520000;4.418144
19.530000;4.419276
19.540000;4.420407
19.550000;4.421538
19.560000;4.422669
19.570000;4.423799
19.580000;4.424929
19.590000;4.426059
19.600000;4.427189
19.610000;4.428318
19.620000;4.429447
19.630000;4.430576
19.640000;4.431704
19.650000;4.432832
19.660000;4.433960
19.670000;4.435087
19.680000;4.436215
19.690000;4.437342
19.700000;4.438468
19.710000;4.439595
19.720000;4.440721
19.730000;4.441846
19.740000;4.442972
19.750000;4.444097
19.760000;4.445222
19.770000;4.446347
19.780000;4.447471
19.790000;4.448595
19.800000;4.449719
19.810000;4.450843
19.820000;4.451966
19.830000;4.453089
19.840000;4.454211
19.850000;4.455334
19.860000;4.456456
19.870000;4.457578
19.880000;4.458699
19.890000;4.459821
19.900000;4.460942
19.910000;4.462062
19.920000;4.463183
19.930000;4.464303
19.940000;4.465423
19.950000;4.466542
19.960000;4.467662
19.970000;4.468781
19.980000;4.469899
19.990000;4.471018
20.000000;4.472136
20.010000;4.473254
20.020000;4.474371
20.030000;4.475489
20.040000;4.476606
20.050000;4.477723
20.060000;4.478839
20.070000;4.479955
20.080000;4.481071
20.090000;4.482187
20.100000;4.483302
20.110000;4.484417
20.120000;4.485532
20.130000;4.486647
20.140000;4.487761
20.150000;4.488875
20.160000;4.489989
20.170000;4.491102
20.180000;4.492215
20.190000;4.493328
20.200000;4.494441
20.210000;4.495553
20.220000;4.496665
20.230000;4.497777
20.240000;4.498889
20.250000;4.500000
20.260000;4.501111
20.270000;4.502222
20.280000;4.503332
20.290000;4.504442
20.300000;4.505552
20.310000;4.506662
20.320000;4.507771
20.330000;4.508880
20.340000;4.509989
20.350000;4.511097
20.360000;4.512206
20.370000;4.513314
20.380000;4.514421
20.390000;4.515529
20.400000;4.516636
20.410000;4.517743
20.420000;4.518849
20.430000;4.519956
20.440000;4.521062
20.450000;4.522168
20.460000;4.523273
20.470000;4.524378
20.480000;4.525483
20.490000;4.526588
20.500000;4.527693
20.510000;4.528797
20.520000;4.529901
20.530000;4.531004
20.540000;4.532108
20.550000;4.533211
20.560000;4.534314
20.570000;4.535416
20.580000;4.536518
20.590000;4.537621
20.600000;4.538722
20.610000;4.539824
20.620000;4.540925
20.630000;4.542026
20.640000;4.543127
20.650000;4.544227
20.660000;4.545327
20.670000;4.546427
20.680000;4.547527
20.690000;4.548626
20.700000;4.549725
20.710000;4.550824
20.720000;4.551923
20.730000;4.553021
20.740000;4.554119
20.750000;4.555217
20.760000;4.556314
20.770000;4.557412
20.780000;4.558509
20.790000;4.559605
20.800000;4.560702
20.810000;4.561798
20.820000;4.562894
20.830000;4.563989
20.840000;4.565085
20.850000;4.566180
20.860000;4.567275
20.870000;4.568370
20.880000;4.569464
20.890000;4.570558
20.900000;4.571652
20.910000;4.572745
20.920000;4.573839
20.930000;4.574932
20.940000;4.576024
20.950000;4.577117
20.960000;4.578209
20.970000;4.579301
20.980000;4.580393
20.990000;4.581484
21.000000;4.582576
21.010000;4.583667
21.020000;4.584757
21.030000;4.585848
21.040000;4.586938
21.050000;4.588028
21.060000;4.589118
21.070000;4.590207
21.080000;4.591296
21.090000;4.592385
21.100000;4.593474
21.110000;4.594562
21.120000;4.595650
21.130000;4.596738
21.140000;4.597826
21.150000;4.598913
21.160000;4.600000
21.170000;4.601087
21.180000;4.602173
21.190000;4.603260
21.200000;4.604346
21.210000;4.605432
21.220000;4.606517
21.230000;4.607602
21.240000;4.608687
21.250000;4.609772
21.260000;4.610857
21.270000;4.611941
21.280000;4.613025
21.290000;4.614109
21.300000;4.615192
21.310000;4.616276
21.320000;4.617359
21.330000;4.618441
21.340000;4.619524
21.350000;4.620606
21.360000;4.621688
21.370000;4.622770
21.380000;4.623851
21.390000;4.624932
21.400000;4.626013
21.410000;4.627094
21.420000;4.628175
21.430000;4.629255
21.440000;4.630335
21.450000;4.631414
21.460000;4.632494
21.470000;4.633573
21.480000;4.634652
21.490000;4.635731
21.500000;4.636809
21.510000;4.637887
21.520000;4.638965
21.530000;4.640043
21.540000;4.641121
21.550000;4.642198
21.560000;4.643275
21.570000;4.644351
21.580000;4.645428
21.590000;4.646504
21.600000;4.647580
21.610000;4.648656
21.620000;4.649731
21.630000;4.650806
21.640000;4.651881
21.650000;4.652956
21.660000;4.654031
21.670000;4.655105
21.680000;4.656179
21.690000;4.657252
21.700000;4.658326
21.710000;4.659399
21.720000;4.660472
21.730000;4.661545
21.740000;4.662617
21.750000;4.663690
21.760000;4.664762
21.770000;4.665833
21.780000;4.666905
21.790000;4.667976
21.800000;4.669047
21.810000;4.670118
21.820000;4.671188
21.830000;4.672259
21.840000;4.673329
21.850000;4.674398
21.860000;4.675468
21.870000;4.676537
21.880000;4.677606
21.890000;4.678675
21.900000;4.679744
21.910000;4.680812
21.920000;4.681880
21.930000;4.682948
21.940000;4.684015
21.950000;4.685083
21.960000;4.686150
21.970000;4.687217
21.980000;4.688283
21.990000;4.689350
22.000000;4.690416
22.010000;4.691482
22.020000;4.692547
22.030000;4.693613
22.040000;4.694678
22.050000;4.695743
22.060000;4.696807
22.070000;4.697872
22.080000;4.698936
22.090000;4.700000
22.100000;4.701064
22.110000;4.702127
22.120000;4.703190
22.130000;4.704253
22.140000;4.705316
22.150000;4.706379
22.160000;4.707441
22.170000;4.708503
22.180000;4.709565
22.190000;4.710626
22.200000;4.711688
22.210000;4.712749
22.220000;4.713809
22.230000;4.714870
22.240000;4.715930
22.250000;4.716991
22.260000;4.718050
22.270000;4.719110
22.280000;4.720169
22.290000;4.721229
22.300000;4.722288
22.310000;4.723346
22.320000;4.724405
22.330000;4.725463
22.340000;4.726521
22.350000;4.727579
22.360000;4.728636
22.370000;4.729693
22.380000;4.730750
22.390000;4.731807
22.400000;4.732864
22.410000;4.733920
22.420000;4.734976
22.430000;4.736032
22.440000;4.737088
22.450000;4.738143
22.460000;4.739198
22.470000;4.740253
22.480000;4.741308
22.490000;4.742362
22.500000;4.743416
22.510000;4.744470
22.520000;4.745524
22.530000;4.746578
22.540000;4.747631
22.550000;4.748684
22.560000;4.749737
22.570000;4.750789
22.580000;4.751842
22.590000;4.752894
22.600000;4.753946
22.610000;4.754997
22.620000;4.756049
22.630000;4.757100
22.640000;4.758151
22.650000;4.759202
22.660000;4.760252
22.670000;4.761302
22.680000;4.762352
22.690000;4.763402
22.700000;4.764452
22.710000;4.765501
22.720000;4.766550
22.730000;4.767599
22.740000;4.768648
22.750000;4.769696
22.760000;4.770744
22.770000;4.771792
22.780000;4.772840
22.790000;4.773887
22.800000;4.774935
22.810000;4.775982
22.820000;4.777028
22.830000;4.778075
22.840000;4.779121
22.850000;4.780167
22.860000;4.781213
22.870000;4.782259
22.880000;4.783304
22.890000;4.784349
22.900000;4.785394
22.910000;4.786439
22.920000;4.787484
22.930000;4.788528
22.940000;4.789572
22.950000;4.790616
22.960000;4.791659
22.970000;4.792703
22.980000;4.793746
22.990000;4.794789
23.000000;4.795832
23.010000;4.796874
23.020000;4.797916
23.030000;4.798958
23.040000;4.800000
23.050000;4.801042
23.060000;4.802083
23.070000;4.803124
23.080000;4.804165
23.090000;4.805206
23.100000;4.806246
23.110000;4.807286
23.120000;4.808326
23.130000;4.809366
23.140000;4.810405
23.150000;4.811445
23.160000;4.812484
23.170000;4.813523
23.180000;4.814561
23.190000;4.815600
23.200000;4.816638
23.210000;4.817676
23.220000;4.818714
23.230000;4.819751
23.240000;4.820788
23.250000;4.821825
23.260000;4.822862
23.270000;4.823899
23.280000;4.824935
23.290000;4.825971
23.300000;4.827007
23.310000;4.828043
23.320000;4.829079
23.330000;4.830114
23.340000;4.831149
23.350000;4.832184
23.360000;4.833218
23.370000;4.834253
23.380000;4.835287
23.390000;4.836321
23.400000;4.837355
23.410000;4.838388
23.420000;4.839421
23.430000;4.840455
23.440000;4.841487
23.450000;4.842520
23.460000;4.843552
23.470000;4.844585
23.480000;4.845617
23.490000;4.846648
23.500000;4.847680
23.510000;4.848711
23.520000;4.849742
23.530000;4.850773
23.540000;4.851804
23.550000;4.852834
23.560000;4.853864
23.570000;4.854894
23.580000;4.855924
23.590000;4.856954
23.600000;4.857983
23.610000;4.859012
23.620000;4.860041
23.630000;4.861070
23.640000;4.862098
23.650000;4.863127
23.660000;4.864155
23.670000;4.865182
23.680000;4.866210
23.690000;4.867237
23.700000;4.868265
23.710000;4.869292
23.720000;4.870318
23.730000;4.871345
23.740000;4.872371
23.750000;4.873397
23.760000;4.874423
23.770000;4.875449
23.780000;4.876474
23.790000;4.877499
23.800000;4.878524
23.810000;4.879549
23.820000;4.880574
23.830000;4.881598
23.840000;4.882622
23.850000;4.883646
23.860000;4.884670
23.870000;4.885693
23.880000;4.886717
23.890000;4.887740
23.900000;4.888763
23.910000;4.889785
23.920000;4.890808
23.930000;4.891830
23.940000;4.892852
23.950000;4.893874
23.960000;4.894895
23.970000;4.895917
23.980000;4.896938
23.990000;4.897959
24.000000;4.898979
24.010000;4.900000
24.020000;4.901020
24.030000;4.902040
24.040000;4.903060
24.050000;4.904080
24.060000;4.905099
24.070000;4.906119
24.080000;4.907138
24.090000;4.908156
24.100000;4.909175
24.110000;4.910193
24.120000;4.911212
24.130000;4.912230
24.140000;4.913247
24.150000;4.914265
24.160000;4.915282
24.170000;4.916299
24.180000;4.917316
24.190000;4.918333
24.200000;4.919350
